"model"	"Genus"	"estimate"	"std.error"	"statistic"	"p.value"	"p.adj.Bon"
"0 mg/kg hens: 60 vs 40 weeks"	"Candidatus Stoquefichus"	0.57114291950623	0.584295416395811	0.977489987905927	0.342032787945632	1
"0 mg/kg hens: 60 vs 40 weeks"	"Barnesiella"	-0.913656140220159	1.10721884657434	-0.825181167252478	0.420697805304604	1
"0 mg/kg hens: 60 vs 40 weeks"	"Oscillibacter"	-0.7232228764282	0.577510054426255	-1.25231218207397	0.227411364161137	1
"0 mg/kg hens: 60 vs 40 weeks"	"Globicatella"	0.181394712570202	0.328738130644182	0.551790910944066	0.588272477089674	1
"0 mg/kg hens: 60 vs 40 weeks"	"Desulfovibrio"	0.586669719377288	1.19460773151264	0.491098210652324	0.629636633183905	1
"0 mg/kg hens: 60 vs 40 weeks"	"Cerasicoccus"	-1.2698145728368	0.606869022819617	-2.09240301463572	0.0517142483674471	1
"0 mg/kg hens: 60 vs 40 weeks"	"Eisenbergiella"	0.451497970809175	0.933167310805568	0.483833890858665	0.634677382890887	1
"0 mg/kg hens: 60 vs 40 weeks"	"Lachnoclostridium"	-0.314353260835519	0.207173976522775	-1.51733951392762	0.147556855132157	1
"0 mg/kg hens: 60 vs 40 weeks"	"Parvimonas"	0.589841373536895	0.378351978875957	1.55897525708535	0.137423321951922	1
"0 mg/kg hens: 60 vs 40 weeks"	"UCG-009"	-0.00712852242335184	0.26063591038761	-0.0273504998323159	0.978498686741171	1
"0 mg/kg hens: 60 vs 40 weeks"	"NK4A214 group"	-0.303899810311263	0.784955314518582	-0.38715555483263	0.703444988573346	1
"0 mg/kg hens: 60 vs 40 weeks"	"Marvinbryantia"	0.390761808686641	0.566394909460345	0.689910523840962	0.499561153014417	1
"0 mg/kg hens: 60 vs 40 weeks"	"Moraxella"	0.163754128992323	0.154842292517051	1.05755427881107	0.305055771443437	1
"0 mg/kg hens: 60 vs 40 weeks"	"Sharpea"	0.85385461324494	1.14410457529307	0.746308188677788	0.465677448652842	1
"0 mg/kg hens: 60 vs 40 weeks"	"Fastidiosipila"	0.901573844687007	0.852508341889161	1.05755427881106	0.305055771443441	1
"0 mg/kg hens: 60 vs 40 weeks"	"Bilophila"	0.948632230069753	0.528684972942562	1.79432417908503	0.0905647720170635	1
"0 mg/kg hens: 60 vs 40 weeks"	"[Clostridium] innocuum group"	-0.706671972112392	0.671513812583901	-1.05235656939536	0.307365233667059	1
"0 mg/kg hens: 60 vs 40 weeks"	"Parasutterella"	-0.702108092228911	0.569037952985123	-1.23385107890557	0.234045194161609	1
"0 mg/kg hens: 60 vs 40 weeks"	"Rothia"	0.956850316920105	0.808199308690984	1.1839286505576	0.252731948465878	1
"0 mg/kg hens: 60 vs 40 weeks"	"Sutterella"	0.259200762632752	1.15571024781548	0.224278328519361	0.825214120950695	1
"0 mg/kg hens: 60 vs 40 weeks"	"Monoglobus"	-0.364421250356367	0.749986636302081	-0.485903658434767	0.633239262958421	1
"0 mg/kg hens: 60 vs 40 weeks"	"Prevotella"	0.479727632035798	1.35797509875539	0.353266884256918	0.728231049439002	1
"0 mg/kg hens: 60 vs 40 weeks"	"Shuttleworthia"	-0.126032273697591	0.705864555230959	-0.178550222933851	0.860401421452787	1
"0 mg/kg hens: 60 vs 40 weeks"	"Saccharofermentans"	-0.0167270521175405	1.31988808102544	-0.0126730836939939	0.990036153226917	1
"0 mg/kg hens: 60 vs 40 weeks"	"Flavonifractor"	-0.205403584438837	0.714330481811802	-0.287546996339647	0.777169326841721	1
"0 mg/kg hens: 60 vs 40 weeks"	"Succinivibrio"	-1.16930407685459	1.31027091622558	-0.892413975136478	0.384629511871874	1
"0 mg/kg hens: 60 vs 40 weeks"	"Mogibacterium"	-0.317358799507504	1.35105609441689	-0.234896834275764	0.81709483266944	1
"0 mg/kg hens: 60 vs 40 weeks"	"Enorma"	-0.273470612355097	0.940463139211188	-0.290782914239967	0.774735014172401	1
"0 mg/kg hens: 60 vs 40 weeks"	"Parabacteroides"	-0.647991878332368	0.655873138776628	-0.987983559657649	0.337015050135123	1
"0 mg/kg hens: 60 vs 40 weeks"	"Oribacterium"	-0.643896990524352	1.2598437645063	-0.511092731229794	0.615859698388499	1
"0 mg/kg hens: 60 vs 40 weeks"	"Gemella"	1.13081280179923	0.828634092840671	1.36467086204799	0.190148783999394	1
"0 mg/kg hens: 60 vs 40 weeks"	"Merdibacter"	-0.353402560162806	0.69828502492634	-0.506100728996852	0.61928584318797	1
"0 mg/kg hens: 60 vs 40 weeks"	"Moryella"	-0.709819118434341	0.995816267248472	-0.712801288530498	0.485638548931551	1
"0 mg/kg hens: 60 vs 40 weeks"	"Erysipelotrichaceae UCG-009"	0.204409182872469	1.34955540027707	0.15146409167827	0.881392527148854	1
"0 mg/kg hens: 60 vs 40 weeks"	"Proteus"	-0.0924403048828419	0.930925782192872	-0.0992993283149718	0.922062169206637	1
"0 mg/kg hens: 60 vs 40 weeks"	"DTU089"	-0.546021307357131	0.79337223506035	-0.688228404307086	0.50059329751267	1
"0 mg/kg hens: 60 vs 40 weeks"	"Anaeroplasma"	0.45927038689856	0.434275947911521	1.05755427881106	0.30505577144344	1
"0 mg/kg hens: 60 vs 40 weeks"	"CHKCI002"	0.281330682778424	0.506961999997849	0.554934458163765	0.586167732392602	1
"0 mg/kg hens: 60 vs 40 weeks"	"Family XIII UCG-001"	-0.355270961060093	0.706270013899051	-0.503024274099894	0.621401803323226	1
"0 mg/kg hens: 60 vs 40 weeks"	"Aerococcus"	-0.111317071490346	0.701481818312024	-0.158688462885906	0.875784233367803	1
"0 mg/kg hens: 60 vs 40 weeks"	"Peptostreptococcus"	0.260995320278776	0.246791418188193	1.05755427881107	0.305055771443438	1
"0 mg/kg hens: 60 vs 40 weeks"	"Pseudobutyrivibrio"	0.783975500985642	1.38895018242445	0.564437451325428	0.579828310758533	1
"0 mg/kg hens: 60 vs 40 weeks"	"Family XIII AD3011 group"	-0.482802511610449	1.25744211374694	-0.383956053588652	0.705770986292722	1
"0 mg/kg hens: 60 vs 40 weeks"	"[Eubacterium] nodatum group"	0.077225685535492	1.10693370694902	0.0697654114701638	0.945194475046716	1
"0 mg/kg hens: 60 vs 40 weeks"	"Catenibacillus"	-0.109779645179508	0.287999500061368	-0.381179985229543	0.707791586172581	1
"0 mg/kg hens: 60 vs 40 weeks"	"Erysipelotrichaceae UCG-002"	0.474898391281468	1.062790368228	0.446841075604844	0.660630091730696	1
"0 mg/kg hens: 60 vs 40 weeks"	"[Ruminococcus] gauvreauii group"	0.34152453474256	1.53587147050504	0.222365309403304	0.826679082852713	1
"0 mg/kg hens: 60 vs 40 weeks"	"Prevotella_7"	0.90883676929552	1.16770264755233	0.778311816968618	0.447083481926092	1
"0 mg/kg hens: 60 vs 40 weeks"	"Butyricimonas"	-0.0549859828070413	1.16132809616464	-0.0473475006663802	0.962788058641399	1
"0 mg/kg hens: 60 vs 40 weeks"	"Paraprevotella"	-0.084572902520957	0.672886400320526	-0.125686746649466	0.901454336244788	1
"0 mg/kg hens: 60 vs 40 weeks"	"Acetitomaculum"	0.627587787509212	1.16990235784865	0.536444587275894	0.598601831874474	1
"0 mg/kg hens: 60 vs 40 weeks"	"Defluviitaleaceae UCG-011"	-0.809560790821972	0.830448318539856	-0.974847889686129	0.343304338220775	1
"0 mg/kg hens: 60 vs 40 weeks"	"Tuzzerella"	-0.213771547231142	1.05930777353023	-0.201803057216064	0.842465805221283	1
"0 mg/kg hens: 60 vs 40 weeks"	"Atopostipes"	0.0579747927412677	0.958899328572685	0.0604597281630833	0.952494578307899	1
"0 mg/kg hens: 60 vs 40 weeks"	"Erysipelotrichaceae UCG-003"	0.0186709151746598	0.85432286406176	0.021854635946288	0.982818383599431	1
"0 mg/kg hens: 60 vs 40 weeks"	"Succinivibrionaceae UCG-001"	-0.223613123951776	0.834057008046462	-0.268102925572827	0.791846115210372	1
"0 mg/kg hens: 60 vs 40 weeks"	"Tessaracoccus"	0.116371755313115	0.709279901146752	0.164070284699971	0.871610713228302	1
"0 mg/kg hens: 60 vs 40 weeks"	"Angelakisella"	-0.55243780241577	0.698511332340059	-0.79087879729176	0.439909625230062	1
"0 mg/kg hens: 60 vs 40 weeks"	"Slackia"	-0.280272385294476	0.580672459171764	-0.482668638519966	0.635487688224492	1
"0 mg/kg hens: 60 vs 40 weeks"	"Dialister"	0.407096731968748	1.04550348397239	0.389378646948152	0.701830606353477	1
"0 mg/kg hens: 60 vs 40 weeks"	"Catenisphaera"	-0.413390912253971	1.11292836377804	-0.371444313675896	0.714895489930778	1
"0 mg/kg hens: 60 vs 40 weeks"	"DNF00809"	-0.492276450048773	0.994628407166627	-0.49493503956026	0.626981787420479	1
"0 mg/kg hens: 60 vs 40 weeks"	"Epulopiscium"	1.0550539363957	0.967242846739735	1.09078494604736	0.290587216288744	1
"0 mg/kg hens: 60 vs 40 weeks"	"Veillonellaceae UCG-001"	-0.00457438313635281	1.07995899592084	-0.00423570075681661	0.996669718525336	1
"0 mg/kg hens: 60 vs 40 weeks"	"Lachnospiraceae UCG-010"	-0.246740442247879	1.05386897587852	-0.234128196099704	0.817681855043197	1
"0 mg/kg hens: 60 vs 40 weeks"	"UCG-008"	-0.481801355722343	0.871853551510358	-0.552617300104695	0.58771880394162	1
"0 mg/kg hens: 60 vs 40 weeks"	"Holdemania"	0.534672347558632	0.682211036577977	0.783734532118668	0.443979062579797	1
"0 mg/kg hens: 60 vs 40 weeks"	"UCG-002"	-1.05439961113924	0.73238380332972	-1.43968177114991	0.168118330804593	1
"0 mg/kg hens: 60 vs 40 weeks"	"Anaerofilum"	-0.513336138746457	0.599443222000351	-0.856354897188505	0.403711391319802	1
"0 mg/kg hens: 60 vs 40 weeks"	"Mycoplasma"	0.777574459704885	0.735257258453968	1.05755427881106	0.305055771443441	1
"0 mg/kg hens: 60 vs 40 weeks"	"Pseudoflavonifractor"	-1.83942601282508	0.921814250961719	-1.99544106733654	0.0622758662012809	1
"0 mg/kg hens: 60 vs 40 weeks"	"UCG-004"	0.973377198194956	0.966911953725064	1.0066864872701	0.328200278472323	1
"0 mg/kg hens: 60 vs 40 weeks"	"Solobacterium"	-0.035470764421169	1.11336840679814	-0.0318589643864396	0.974955583477034	1
"0 mg/kg hens: 60 vs 40 weeks"	"[Eubacterium] brachy group"	-0.0391370707883813	0.674256307338943	-0.0580447974492694	0.954389775833957	1
"0 mg/kg hens: 60 vs 40 weeks"	"UCG-001"	-0.726365418977171	0.8707931204383	-0.834142349001984	0.415768577374767	1
"0 mg/kg hens: 60 vs 40 weeks"	"Ruminococcus"	-0.830604041504571	1.23724639519894	-0.671332763407255	0.511028500370617	1
"0 mg/kg hens: 60 vs 40 weeks"	"Syntrophococcus"	-0.507485099997006	1.25565915030632	-0.404158325826882	0.691135381596531	1
"0 mg/kg hens: 60 vs 40 weeks"	"S5-A14a"	-0.303066867233747	1.06447161907877	-0.284711082758627	0.779304688892373	1
"0 mg/kg hens: 60 vs 40 weeks"	"Collinsella"	-0.401601984324095	0.812186507028655	-0.494470150450217	0.627303182311065	1
"0 mg/kg hens: 60 vs 40 weeks"	"[Ruminococcus] gnavus group"	-0.0672593230914577	0.529200819486333	-0.127096029739226	0.900355623803486	1
"0 mg/kg hens: 60 vs 40 weeks"	"Cellulosilyticum"	-0.27748303007222	0.239864154635801	-1.15683408591641	0.263337851319427	1
"0 mg/kg hens: 60 vs 40 weeks"	"Mucispirillum"	-0.798955420192597	0.660225223644604	-1.21012556258025	0.242788965419434	1
"0 mg/kg hens: 60 vs 40 weeks"	"Oceanivirga"	0.741843699037908	0.701471039266101	1.05755427881106	0.305055771443442	1
"0 mg/kg hens: 60 vs 40 weeks"	"U29-B03"	1.27469187209883	1.09754813592338	1.16139951440619	0.261527644526327	1
"0 mg/kg hens: 60 vs 40 weeks"	"Rikenella"	-0.506330705647577	0.743067475768743	-0.681406093200016	0.504792063996903	1
"0 mg/kg hens: 60 vs 40 weeks"	"Oscillospira"	-0.448367262642679	0.843238232495373	-0.531720746716901	0.601799346874552	1
"0 mg/kg hens: 60 vs 40 weeks"	"Ralstonia"	1.20160809869327	0.737002263547777	1.63039946839373	0.121403696886224	1
"0 mg/kg hens: 60 vs 40 weeks"	"Paludicola"	-0.6357540687341	0.901170050324404	-0.705476251130673	0.490068731409979	1
"0 mg/kg hens: 60 vs 40 weeks"	"Butyrivibrio"	-1.37755077924357	1.20922826940746	-1.13919829207978	0.270419018372991	1
"0 mg/kg hens: 60 vs 40 weeks"	"Avibacterium"	-1.64075918716696	0.595183131688568	-2.75672998747803	0.013476477677002	1
"0 mg/kg hens: 60 vs 40 weeks"	"Schwartzia"	0.282621505907164	0.788895234082932	0.358249731646185	0.724566316329217	1
"0 mg/kg hens: 60 vs 40 weeks"	"Caulobacter"	1.15607267851819	0.7948967734089	1.45436831195124	0.164058824271536	1
"0 mg/kg hens: 60 vs 40 weeks"	"Synergistes"	-0.180342754584188	0.748762013828831	-0.240854572285254	0.812548623690372	1
"0 mg/kg hens: 60 vs 40 weeks"	"Roseburia"	-1.98444264293805	1.06963379492608	-1.85525424902567	0.0809849886238061	1
"0 mg/kg hens: 60 vs 40 weeks"	"Psychrobacter"	1.12143217232311	0.881426070089726	1.27229294705222	0.220397077685168	1
"0 mg/kg hens: 60 vs 40 weeks"	"Lachnobacterium"	0.385088622879212	0.667230059672749	0.577145194969309	0.571406148559368	1
"0 mg/kg hens: 60 vs 40 weeks"	"Frisingicoccus"	1.03996739813159	0.710766919301527	1.46316235307288	0.16166681899825	1
"0 mg/kg hens: 60 vs 40 weeks"	"Prevotellaceae UCG-004"	1.00598356313618	0.928893235507603	1.08299159115574	0.293934496796452	1
"0 mg/kg hens: 60 vs 40 weeks"	"Anaerostipes"	-0.773717276462985	0.556643826228417	-1.38996830649388	0.18247256376247	1
"0 mg/kg hens: 60 vs 40 weeks"	"Lachnospiraceae UCG-001"	0.421692793263682	0.982383960825005	0.429254558380152	0.673128679646991	1
"0 mg/kg hens: 60 vs 40 weeks"	"Catonella"	-0.488421405858973	0.779811001484332	-0.626333053687736	0.539416403773601	1
"0 mg/kg hens: 60 vs 40 weeks"	"[Anaerorhabdus] furcosa group"	0.205209858883884	0.808045859072527	0.253958183907314	0.802573991960045	1
"0 mg/kg hens: 60 vs 40 weeks"	"[Eubacterium] ventriosum group"	-0.050056449386425	0.711585205511894	-0.0703449832833663	0.944739972762798	1
"0 mg/kg hens: 60 vs 40 weeks"	"SP3-e08"	0.403160921634724	1.03618017882175	0.389083800167999	0.702044636299592	1
"0 mg/kg hens: 60 vs 40 weeks"	"Prevotellaceae UCG-001"	-0.0990355023558729	0.614535480737212	-0.161155060139192	0.873870949618749	1
"0 mg/kg hens: 60 vs 40 weeks"	"Caproiciproducens"	-0.606188562950074	0.675092318996936	-0.897934320821129	0.381762100435739	1
"0 mg/kg hens: 60 vs 40 weeks"	"Prevotellaceae NK3B31 group"	0.075670439760756	0.802623954182921	0.0942788205689542	0.925989982886769	1
"0 mg/kg hens: 60 vs 40 weeks"	"Coprococcus"	-0.278618517315487	1.00038747471559	-0.278510601499382	0.783979783471497	1
"0 mg/kg hens: 60 vs 40 weeks"	"Succinatimonas"	-0.362832106856348	0.684193901600382	-0.530305964446125	0.60275862938672	1
"0 mg/kg hens: 60 vs 40 weeks"	"Dielma"	-0.0595555003048335	0.694347343789801	-0.0857719134918483	0.932649832146386	1
"0 mg/kg hens: 60 vs 40 weeks"	"Prevotellaceae YAB2003 group"	0.749365415770976	0.825231608612179	0.90806678749401	0.376536334310705	1
"0 mg/kg hens: 60 vs 40 weeks"	"Atopobium"	-0.0244169351195288	0.853138888376098	-0.0286201173715163	0.977500872118694	1
"0 mg/kg hens: 60 vs 40 weeks"	"Selenomonas"	-0.00595137970619308	0.828038070514085	-0.00718732618477093	0.994349063306495	1
"0 mg/kg hens: 60 vs 40 weeks"	"FD2005"	1.18972112660584	0.885202535993462	1.3440100747911	0.196608578345873	1
"0 mg/kg hens: 60 vs 40 weeks"	"Glutamicibacter"	-0.562770907666238	0.931976171368675	-0.603846884668487	0.553918601581973	1
"0 mg/kg hens: 60 vs 40 weeks"	"Macrococcus"	1.37229010853375	0.784064408101538	1.75022624972416	0.0981045884592969	1
"0 mg/kg hens: 60 vs 40 weeks"	"Faecalitalea"	0.825146578931199	0.894177330913843	0.922799706952876	0.369024144952473	1
"0 mg/kg hens: 60 vs 40 weeks"	"Howardella"	-0.638864259933822	0.955104560873924	-0.668894575636053	0.512544565390205	1
"0 mg/kg hens: 60 vs 40 weeks"	"Pseudoramibacter"	0.297798943520416	0.926406389591417	0.321456055211102	0.751783420942465	1
"0 mg/kg hens: 60 vs 40 weeks"	"CAG-352"	1.12228520718549	1.0462793259769	1.07264396736275	0.298422280615623	1
"0 mg/kg hens: 60 vs 40 weeks"	"Tyzzerella"	-0.652044732076668	0.722400066512301	-0.902608903712726	0.379345206558175	1
"0 mg/kg hens: 60 vs 40 weeks"	"Candidatus Soleaferrea"	0.309975951544233	0.644570021966277	0.480903456537808	0.636716085624854	1
"0 mg/kg hens: 60 vs 40 weeks"	"Erysipelotrichaceae UCG-007"	0.251698048296048	0.791011703710492	0.318197628575377	0.754210684249905	1
"0 mg/kg hens: 60 vs 40 weeks"	"Helicobacter"	-1.02009266251325	0.747669092281892	-1.36436382491073	0.19024352058646	1
"0 mg/kg hens: 60 vs 40 weeks"	"Prevotellaceae UCG-003"	-0.434100095036407	1.02301586388506	-0.424333688617346	0.676643802914966	1
"0 mg/kg hens: 60 vs 40 weeks"	"Lachnospiraceae NC2004 group"	0.251718320171857	0.631980605830151	0.398300703929367	0.695366334693469	1
"0 mg/kg hens: 60 vs 40 weeks"	"Eubacterium"	-0.0790186127961055	0.809022787816572	-0.0976716774682757	0.92333534622174	1
"0 mg/kg hens: 60 vs 40 weeks"	"Flaviflexus"	0.361948568210776	0.78474137115532	0.461232938028875	0.650477939911656	1
"0 mg/kg hens: 60 vs 40 weeks"	"Sphaerochaeta"	-1.52253973959938	1.07052865794402	-1.42223165003677	0.173048159141085	1
"0 mg/kg hens: 60 vs 40 weeks"	"Tissierella"	0.16072696183147	0.629493040958202	0.255327622981843	0.801533546437389	1
"0 mg/kg hens: 60 vs 40 weeks"	"Lachnospiraceae AC2044 group"	0.975573550497274	0.972896677982958	1.00275144583684	0.330041221798381	1
"0 mg/kg hens: 60 vs 40 weeks"	"[Eubacterium] ruminantium group"	1.0607402538738	0.729939641035992	1.45318899569327	0.164381801061828	1
"0 mg/kg hens: 60 vs 40 weeks"	"CHKCI001"	0.301070538582683	0.488820396940306	0.615912389227591	0.546111255773359	1
"0 mg/kg hens: 60 vs 40 weeks"	"Elusimicrobium"	0.822016491234371	0.619809925267991	1.32623963851329	0.202303760507364	1
"0 mg/kg hens: 60 vs 40 weeks"	"Coriobacteriaceae UCG-002"	0.23848822969971	0.652860785477896	0.365297219567471	0.719394848688816	1
"0 mg/kg hens: 60 vs 40 weeks"	"Kocuria"	0.52295087816253	0.71037973334394	0.736156809683838	0.471671983704166	1
"0 mg/kg hens: 60 vs 40 weeks"	"Anaerofustis"	0.318571658579872	0.569170669681388	0.559712008277241	0.582976259575731	1
"0 mg/kg hens: 60 vs 40 weeks"	"Methylobacterium-Methylorubrum"	-0.217177285260969	0.229597280604051	-0.945905302926908	0.357448798547479	1
"0 mg/kg hens: 60 vs 40 weeks"	"Anaerovorax"	0.454192066506947	0.724754255736681	0.626684235258861	0.539191566657319	1
"0 mg/kg hens: 60 vs 40 weeks"	"Bradyrhizobium"	0.172352400253224	0.162972628172794	1.05755427881107	0.305055771443436	1
"0 mg/kg hens: 60 vs 40 weeks"	"Lysinibacillus"	-0.7386766439643	0.520649142250985	-1.41876089677338	0.174042595150319	1
"0 mg/kg hens: 60 vs 40 weeks"	"Candidatus Saccharimonas"	-0.489630868339584	0.80565827830825	-0.607740131917627	0.551392858787588	1
"0 mg/kg hens: 60 vs 40 weeks"	"Odoribacter"	-0.279207399065682	0.6877798436612	-0.405954611259616	0.689840023111287	1
"0 mg/kg hens: 60 vs 40 weeks"	"Treponema"	0.532987631931303	0.602356528935437	0.884837478018655	0.38858825936246	1
"0 mg/kg hens: 60 vs 40 weeks"	"Anaerovibrio"	0.51980801041344	0.491518989453502	1.05755427881106	0.305055771443442	1
"0 mg/kg hens: 60 vs 40 weeks"	"Prevotellaceae Ga6A1 group"	-1.0612737250008	0.74138370005391	-1.43147701375634	0.170421767147737	1
"0 mg/kg hens: 60 vs 40 weeks"	"Pyramidobacter"	0.343947994719753	0.584438327840898	0.588510332630659	0.563927915278884	1
"0 mg/kg hens: 60 vs 40 weeks"	"Enterorhabdus"	0.110682052706664	0.918253026786143	0.120535461880314	0.905472141686189	1
"0 mg/kg hens: 60 vs 40 weeks"	"Acidaminococcus"	0.467364224183491	0.441929301925682	1.05755427881106	0.305055771443441	1
"0 mg/kg hens: 60 vs 40 weeks"	"[Eubacterium] cellulosolvens group"	0.750765222778581	0.638178625337192	1.17641862790673	0.255638689735286	1
"0 mg/kg hens: 60 vs 40 weeks"	"Papillibacter"	1.05239330831368	0.498415302920222	2.1114787249663	0.0498390087811586	1
"0 mg/kg hens: 60 vs 40 weeks"	"Fretibacterium"	-0.765341680049819	0.720435737873107	-1.06233164155527	0.302944172101799	1
"0 mg/kg hens: 60 vs 40 weeks"	"[Eubacterium] saphenum group"	0.358498298351195	0.527442521467342	0.679691689160469	0.505850361940247	1
"0 mg/kg hens: 60 vs 40 weeks"	"Anaerostignum"	-0.303712798172314	0.321081610635374	-0.94590530292691	0.357448798547478	1
"0 mg/kg hens: 60 vs 40 weeks"	"Lachnospira"	-0.616108243399896	0.440161672701673	-1.39973169317146	0.179577734621158	1
"0 mg/kg hens: 60 vs 40 weeks"	"Lachnospiraceae UCG-002"	0.501051374845839	0.656597272668001	0.763103040026163	0.455861797394727	1
"0 mg/kg hens: 60 vs 40 weeks"	"[Eubacterium] siraeum group"	0.800252649356965	0.510424701436698	1.5678172453341	0.135348231828026	1
"0 mg/kg hens: 60 vs 40 weeks"	"Arcanobacterium"	0.523650711542908	0.495152562884633	1.05755427881106	0.305055771443441	1
"0 mg/kg hens: 60 vs 40 weeks"	"Lachnospiraceae UCG-008"	0.297651271315266	0.607961808463239	0.489588765563493	0.630682509328158	1
"0 mg/kg hens: 60 vs 40 weeks"	"Erysipelotrichaceae UCG-008"	0.0316688062363581	0.430292105886076	0.0735983900312194	0.942189008245634	1
"75 mg/kg vs 25 mg/kg"	"Lactobacillus"	-0.183443932258326	0.106715779997118	-1.71899537503526	0.0914516036476666	1
"75 mg/kg vs 25 mg/kg"	"Ligilactobacillus"	-0.0958442106163475	0.120751185317209	-0.793733083154158	0.430890281860732	1
"75 mg/kg vs 25 mg/kg"	"Romboutsia"	0.283140494576437	0.147066110979181	1.92525995752019	0.0595703386678969	1
"75 mg/kg vs 25 mg/kg"	"Limosilactobacillus"	-0.438111031867233	0.142346866981726	-3.07777080842584	0.00329859988464056	1
"75 mg/kg vs 25 mg/kg"	"Herbaspirillum"	-4.80135031561654	0.845509917807035	-5.67864458416953	5.84798174977645e-07	0.000470762530857004
"75 mg/kg vs 25 mg/kg"	"Corynebacterium"	0.127054744990441	0.211275615919506	0.601369658478942	0.550157460974882	1
"75 mg/kg vs 25 mg/kg"	"Peptoniphilus"	0.327189079201769	0.143158756806831	2.2854981874651	0.0263113116137199	1
"75 mg/kg vs 25 mg/kg"	"Actinomyces"	0.619033883337238	0.167832295509205	3.68840741562334	0.000532630942256754	0.428767908516687
"75 mg/kg vs 25 mg/kg"	"Gallibacterium"	0.862788123382675	0.284080436011473	3.0371261586906	0.00370069461783636	1
"75 mg/kg vs 25 mg/kg"	"HT002"	-0.099631254722049	0.107952621083896	-0.922916495419044	0.360233343477702	1
"75 mg/kg vs 25 mg/kg"	"Bacteroides"	-0.216638564633116	0.262101664067922	-0.826544025973737	0.412201206890142	1
"75 mg/kg vs 25 mg/kg"	"Aeriscardovia"	0.195444811576417	0.210697067874682	0.927610495712564	0.357814887850115	1
"75 mg/kg vs 25 mg/kg"	"[Ruminococcus] torques group"	-0.417291438331084	0.178422937651549	-2.33877686256928	0.0231505296962018	1
"75 mg/kg vs 25 mg/kg"	"Turicibacter"	-0.19334628060551	0.151610275691447	-1.27528480324779	0.207770300117008	1
"75 mg/kg vs 25 mg/kg"	"Escherichia-Shigella"	-0.429237738760593	0.430397558244373	-0.997305236840767	0.323148032179617	1
"75 mg/kg vs 25 mg/kg"	"Enterococcus"	-0.401331408947218	0.175191210047423	-2.29081932157772	0.0259792328795438	1
"75 mg/kg vs 25 mg/kg"	"Helcococcus"	0.422664875253517	0.159582198216456	2.64857158240306	0.0106262938000164	1
"75 mg/kg vs 25 mg/kg"	"Gallicola"	0.59558629320501	0.245508960462432	2.42592487086086	0.0187062316162673	1
"75 mg/kg vs 25 mg/kg"	"Streptococcus"	-0.183635051366195	0.249309162526756	-0.73657562162998	0.464628461298104	1
"75 mg/kg vs 25 mg/kg"	"Blautia"	-0.398576585355109	0.158633629367685	-2.5125604636535	0.0150643093940475	1
"75 mg/kg vs 25 mg/kg"	"Erysipelatoclostridium"	-0.212800075308356	0.159765184361258	-1.3319552451877	0.188574573720654	1
"75 mg/kg vs 25 mg/kg"	"W5053"	0.448639442469451	0.254572025484461	1.76232813332757	0.0837799979735882	1
"75 mg/kg vs 25 mg/kg"	"Clostridium sensu stricto 1"	-0.386796252610255	0.225917784266879	-1.712110686042	0.0927223682802878	1
"75 mg/kg vs 25 mg/kg"	"Bacillus"	1.39931544817532	0.80882001957684	1.73007024344849	0.0894376529940502	1
"75 mg/kg vs 25 mg/kg"	"Staphylococcus"	1.35617027857738	0.845127608515319	1.60469290662488	0.114504407346341	1
"75 mg/kg vs 25 mg/kg"	"Listeria"	1.46091213759084	0.805051688046813	1.81468116803189	0.0752339227241596	1
"75 mg/kg vs 25 mg/kg"	"Brevibacterium"	0.413116038851025	0.238680351533876	1.73083387968947	0.089300150965196	1
"75 mg/kg vs 25 mg/kg"	"Peptococcus"	-0.711113554952313	0.186585286459234	-3.81119845217635	0.000361956428852235	0.291374925226049
"75 mg/kg vs 25 mg/kg"	"Salmonella"	1.0263296923718	0.816398383123129	1.25714322025674	0.214213616857026	1
"75 mg/kg vs 25 mg/kg"	"Subdoligranulum"	-0.449459191098967	0.200153239131092	-2.24557540537523	0.028925409767234	1
"75 mg/kg vs 25 mg/kg"	"Faecalibacterium"	-0.539640643632583	0.351118755901679	-1.53691773669788	0.130262523213181	1
"75 mg/kg vs 25 mg/kg"	"Bifidobacterium"	-0.564632636670149	0.220172925423419	-2.5644962276097	0.0132018370276001	1
"75 mg/kg vs 25 mg/kg"	"Alistipes"	-0.586055639454187	0.252639019315938	-2.31973525325197	0.0242390002750603	1
"75 mg/kg vs 25 mg/kg"	"Phascolarctobacterium"	-0.611831883183836	0.243418086258051	-2.5135021501041	0.0150285212197427	1
"75 mg/kg vs 25 mg/kg"	"Rikenellaceae RC9 gut group"	-0.106404886210484	0.283282443423151	-0.37561412180967	0.708702982329826	1
"75 mg/kg vs 25 mg/kg"	"CAG-56"	-0.540112576490253	0.166403996706129	-3.24579088953072	0.00203230194368942	1
"75 mg/kg vs 25 mg/kg"	"Dorea"	-0.734173250092742	0.164300842328952	-4.46846917937784	4.17477485317308e-05	0.0336069375680433
"75 mg/kg vs 25 mg/kg"	"Intestinimonas"	-0.561492141146659	0.19066660428978	-2.94488981559291	0.00478914838260378	1
"75 mg/kg vs 25 mg/kg"	"UCG-005"	-0.720685379272026	0.177537034829267	-4.05935234845558	0.000162921626625419	0.131151909433462
"75 mg/kg vs 25 mg/kg"	"Megamonas"	-0.583772640338967	0.233835337449998	-2.4965116338064	0.015686218680042	1
